employee_id,absence_reason_code,absence_month,weekday_code,season_indicator,commute_cost,commute_distance,years_at_company,employee_age,daily_workload,performance_target,disciplinary_action,education_level,dependents,alcohol_consumption,tobacco_use,pet_count,body_weight_kg,body_height_cm,bmi_score,absence_duration_hours,engagement_level,bmi_category,age_group,tenure_group,health_risk_score,commute_burden,is_friday,is_monday,workload_per_performance,lifestyle_blend,age_workload_interaction,no_justification,high_dependents,predicted_engagement_level,predicted_engagement_label
3,0,6,6,3,179,51,18,38,253.957,95,1,1,0,1,0,0,89,170,31,0,0,3,1,2,2,9129,1,0,2.6732312975546,31,9650.366,1,0,0,Highly Engaged
15,13,6,2,3,291,31,12,40,253.957,95,0,1,1,1,0,1,73,171,25,26,2,1,1,2,1,9021,0,1,2.6732312975546,25,10158.279999999999,0,0,2,At-Risk
3,28,6,2,3,179,51,18,38,253.957,95,0,1,0,1,0,0,89,170,31,24,2,3,1,2,2,9129,0,1,2.6732312975546,31,9650.366,0,0,1,Moderately Engaged
24,28,6,3,3,246,25,16,41,253.957,95,0,1,0,1,0,0,67,170,23,3,1,1,2,2,1,6150,0,0,2.6732312975546,23,10412.237,0,0,1,Moderately Engaged
3,28,6,2,3,179,51,18,38,253.957,95,0,1,0,1,0,0,89,170,31,4,1,3,1,2,2,9129,0,1,2.6732312975546,31,9650.366,0,0,1,Moderately Engaged
5,26,6,3,3,235,20,13,43,253.957,95,0,1,1,1,0,0,106,167,38,8,1,3,2,2,2,4700,0,0,2.6732312975546,38,10920.151,0,0,1,Moderately Engaged
3,28,6,2,1,179,51,18,38,253.957,95,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,1,2.6732312975546,31,9650.366,0,0,1,Moderately Engaged
28,23,6,4,1,225,26,9,28,253.957,95,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,0,0,2.6732312975546,0,7110.796,0,0,1,Moderately Engaged
36,23,6,4,1,118,13,18,50,253.957,95,0,1,1,1,0,0,98,178,31,2,1,3,2,2,2,1534,0,0,2.6732312975546,31,12697.85,0,0,1,Moderately Engaged
3,5,6,4,1,179,51,18,38,253.957,95,0,1,0,1,0,0,89,170,31,8,1,3,1,2,2,9129,0,0,2.6732312975546,31,9650.366,0,0,1,Moderately Engaged
22,21,6,4,1,179,26,9,30,253.957,95,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,0,2.6732312975546,0,7618.71,0,0,1,Moderately Engaged
24,28,6,6,1,246,25,16,41,253.957,95,0,1,0,1,0,0,67,170,23,2,1,1,2,2,1,6150,1,0,2.6732312975546,23,10412.237,0,0,1,Moderately Engaged
18,11,6,3,1,330,16,4,28,253.957,95,0,2,0,0,0,0,84,182,25,1,1,1,0,0,0,5280,0,0,2.6732312975546,0,7110.796,0,0,1,Moderately Engaged
1,13,6,3,1,235,11,14,37,253.957,95,0,3,1,0,0,1,88,172,29,8,1,2,1,2,0,2585,0,0,2.6732312975546,0,9396.409,0,0,1,Moderately Engaged
22,23,7,5,1,179,26,9,30,230.29,92,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,0,2.503151901831315,0,6908.7,0,0,1,Moderately Engaged
28,25,7,5,1,225,26,9,28,230.29,92,0,1,1,0,0,2,69,169,24,4,1,1,0,1,0,5850,0,0,2.503151901831315,0,6448.12,0,0,1,Moderately Engaged
20,13,7,6,1,260,50,11,36,230.29,92,0,1,4,1,0,0,65,168,23,8,1,1,1,2,1,13000,1,0,2.503151901831315,23,8290.44,0,1,1,Moderately Engaged
21,7,7,2,1,268,11,8,33,230.29,92,0,2,0,0,0,0,79,178,25,8,1,1,1,1,0,2948,0,1,2.503151901831315,0,7599.57,0,0,1,Moderately Engaged
18,25,7,6,1,330,16,4,28,230.29,92,0,2,0,0,0,0,84,182,25,8,1,1,0,0,0,5280,1,0,2.503151901831315,0,6448.12,0,0,1,Moderately Engaged
34,26,7,6,1,118,10,10,37,230.29,92,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,1,0,2.503151901831315,0,8520.73,0,0,1,Moderately Engaged
20,26,7,2,1,260,50,11,36,230.29,92,0,1,4,1,0,0,65,168,23,4,1,1,1,2,1,13000,0,1,2.503151901831315,23,8290.44,0,1,1,Moderately Engaged
34,28,7,3,1,118,10,10,37,230.29,92,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,0,0,2.503151901831315,0,8520.73,0,0,1,Moderately Engaged
26,15,7,2,1,300,26,13,43,230.29,92,0,1,2,1,1,1,77,175,25,8,1,1,2,2,2,7800,0,1,2.503151901831315,26,9902.47,0,0,2,At-Risk
2,23,7,2,1,235,29,12,48,230.29,92,0,1,1,0,1,5,88,163,33,1,1,3,2,2,2,6815,0,1,2.503151901831315,1,11053.92,0,0,1,Moderately Engaged
24,28,7,3,1,246,25,16,41,230.29,92,0,1,0,1,0,0,67,170,23,2,1,1,2,2,1,6150,0,0,2.503151901831315,23,9441.89,0,0,1,Moderately Engaged
28,9,7,3,1,225,26,9,28,230.29,92,0,1,1,0,0,2,69,169,24,26,2,1,0,1,0,5850,0,0,2.503151901831315,0,6448.12,0,0,1,Moderately Engaged
3,28,7,3,1,179,51,18,38,230.29,92,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,0,0,2.503151901831315,31,8751.02,0,0,1,Moderately Engaged
36,23,7,6,1,118,13,18,50,230.29,92,0,1,1,1,0,0,98,178,31,1,1,3,2,2,2,1534,1,0,2.503151901831315,31,11514.5,0,0,1,Moderately Engaged
10,22,7,6,1,361,52,3,28,230.29,92,0,1,1,1,0,4,80,172,27,8,1,2,0,0,1,18772,1,0,2.503151901831315,27,6448.12,0,0,1,Moderately Engaged
11,22,7,2,1,289,36,13,33,230.29,92,0,1,2,1,0,1,90,172,30,8,1,2,1,2,2,10404,0,1,2.503151901831315,30,7599.57,0,0,1,Moderately Engaged
5,26,7,2,1,235,20,13,43,230.29,92,0,1,1,1,0,0,106,167,38,8,1,3,2,2,2,4700,0,1,2.503151901831315,38,9902.47,0,0,1,Moderately Engaged
24,28,7,3,1,246,25,16,41,230.29,92,0,1,0,1,0,0,67,170,23,2,1,1,2,2,1,6150,0,0,2.503151901831315,23,9441.89,0,0,1,Moderately Engaged
15,28,7,5,1,291,31,12,40,230.29,92,0,1,1,1,0,1,73,171,25,1,1,1,1,2,1,9021,0,0,2.503151901831315,25,9211.6,0,0,1,Moderately Engaged
7,23,7,5,1,279,5,14,39,230.29,92,0,1,2,1,1,0,68,168,24,2,1,1,1,2,2,1395,0,0,2.503151901831315,25,8981.31,0,0,1,Moderately Engaged
3,25,8,5,1,179,51,18,38,249.797,93,0,1,0,1,0,0,89,170,31,4,1,3,1,2,2,9129,0,0,2.6859889584958108,31,9492.286,0,0,1,Moderately Engaged
17,25,8,2,1,179,22,17,40,249.797,93,0,2,2,0,1,0,63,170,22,1,1,1,1,2,1,3938,0,1,2.6859889584958108,1,9991.88,0,0,1,Moderately Engaged
24,28,8,3,1,246,25,16,41,249.797,93,0,1,0,1,0,0,67,170,23,4,1,1,2,2,1,6150,0,0,2.6859889584958108,23,10241.677,0,0,1,Moderately Engaged
34,28,8,3,1,118,10,10,37,249.797,93,0,1,0,0,0,0,83,172,28,4,1,2,1,1,0,1180,0,0,2.6859889584958108,0,9242.489,0,0,1,Moderately Engaged
11,26,8,3,1,289,36,13,33,249.797,93,0,1,2,1,0,1,90,172,30,8,1,2,1,2,2,10404,0,0,2.6859889584958108,30,8243.301,0,0,1,Moderately Engaged
5,26,8,3,1,235,20,13,43,249.797,93,0,1,1,1,0,0,106,167,38,8,1,3,2,2,2,4700,0,0,2.6859889584958108,38,10741.271,0,0,1,Moderately Engaged
15,28,8,5,1,291,31,12,40,249.797,93,0,1,1,1,0,1,73,171,25,4,1,1,1,2,1,9021,0,0,2.6859889584958108,25,9991.88,0,0,1,Moderately Engaged
3,25,8,2,1,179,51,18,38,249.797,93,0,1,0,1,0,0,89,170,31,4,1,3,1,2,2,9129,0,1,2.6859889584958108,31,9492.286,0,0,1,Moderately Engaged
17,25,8,3,1,179,22,17,40,249.797,93,0,2,2,0,1,0,63,170,22,8,1,1,1,2,1,3938,0,0,2.6859889584958108,1,9991.88,0,0,1,Moderately Engaged
18,23,8,5,1,330,16,4,28,249.797,93,0,2,0,0,0,0,84,182,25,16,2,1,0,0,0,5280,0,0,2.6859889584958108,0,6994.316,0,0,1,Moderately Engaged
1,23,8,3,1,235,11,14,37,249.797,93,0,3,1,0,0,1,88,172,29,4,1,2,1,2,0,2585,0,0,2.6859889584958108,0,9242.489,0,0,1,Moderately Engaged
24,28,8,3,1,246,25,16,41,249.797,93,0,1,0,1,0,0,67,170,23,1,1,1,2,2,1,6150,0,0,2.6859889584958108,23,10241.677,0,0,1,Moderately Engaged
34,28,8,3,1,118,10,10,37,249.797,93,0,1,0,0,0,0,83,172,28,5,1,2,1,1,0,1180,0,0,2.6859889584958108,0,9242.489,0,0,1,Moderately Engaged
15,28,8,5,1,291,31,12,40,249.797,93,0,1,1,1,0,1,73,171,25,2,1,1,1,2,1,9021,0,0,2.6859889584958108,25,9991.88,0,0,1,Moderately Engaged
20,28,8,2,1,260,50,11,36,249.797,93,0,1,4,1,0,0,65,168,23,3,1,1,1,2,1,13000,0,1,2.6859889584958108,23,8992.692,0,1,1,Moderately Engaged
24,28,9,3,1,246,25,16,41,261.756,87,0,1,0,1,0,0,67,170,23,1,1,1,2,2,1,6150,0,0,3.008689309346056,23,10731.996,0,0,1,Moderately Engaged
24,28,9,3,1,246,25,16,41,261.756,87,0,1,0,1,0,0,67,170,23,1,1,1,2,2,1,6150,0,0,3.008689309346056,23,10731.996,0,0,1,Moderately Engaged
34,28,9,3,1,118,10,10,37,261.756,87,0,1,0,0,0,0,83,172,28,3,1,2,1,1,0,1180,0,0,3.008689309346056,0,9684.972,0,0,1,Moderately Engaged
14,23,9,3,1,155,12,14,34,261.756,87,0,1,2,1,0,0,95,196,25,2,1,1,1,2,1,1860,0,0,3.008689309346056,25,8899.704,0,0,1,Moderately Engaged
15,28,9,5,1,291,31,12,40,261.756,87,0,1,1,1,0,1,73,171,25,2,1,1,1,2,1,9021,0,0,3.008689309346056,25,10470.239999999998,0,0,1,Moderately Engaged
22,23,9,6,1,179,26,9,30,261.756,87,0,3,0,0,0,0,56,171,19,8,1,1,0,1,0,4654,1,0,3.008689309346056,0,7852.679999999999,0,0,1,Moderately Engaged
33,23,9,6,1,248,25,14,47,261.756,87,0,1,2,0,0,1,86,165,32,1,1,3,2,2,1,6200,1,0,3.008689309346056,0,12302.532,0,0,1,Moderately Engaged
3,23,9,2,1,179,51,18,38,261.756,87,0,1,0,1,0,0,89,170,31,4,1,3,1,2,2,9129,0,1,3.008689309346056,31,9946.728,0,0,1,Moderately Engaged
28,23,9,4,1,225,26,9,28,261.756,87,0,1,1,0,0,2,69,169,24,1,1,1,0,1,0,5850,0,0,3.008689309346056,0,7329.168,0,0,1,Moderately Engaged
22,23,9,2,1,179,26,9,30,261.756,87,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,1,3.008689309346056,0,7852.679999999999,0,0,1,Moderately Engaged
13,23,9,3,4,369,17,12,31,261.756,87,0,1,3,1,0,0,70,169,25,8,1,1,1,2,1,6273,0,0,3.008689309346056,25,8114.435999999999,0,1,1,Moderately Engaged
10,22,9,3,4,361,52,3,28,261.756,87,0,1,1,1,0,4,80,172,27,8,1,2,0,0,1,18772,0,0,3.008689309346056,27,7329.168,0,0,1,Moderately Engaged
32,4,10,5,4,289,48,29,49,284.853,91,0,1,0,0,0,2,108,172,36,1,1,3,2,3,1,13872,0,0,3.1302524032689667,0,13957.797,0,0,1,Moderately Engaged
25,11,10,5,4,235,16,8,32,284.853,91,0,3,0,0,0,0,75,178,25,3,1,1,1,1,0,3760,0,0,3.1302524032689667,0,9115.296,0,0,1,Moderately Engaged
24,26,10,6,4,246,25,16,41,284.853,91,0,1,0,1,0,0,67,170,23,8,1,1,2,2,1,6150,1,0,3.1302524032689667,23,11678.973,0,0,1,Moderately Engaged
32,14,10,4,4,289,48,29,49,284.853,91,0,1,0,0,0,2,108,172,36,3,1,3,2,3,1,13872,0,0,3.1302524032689667,0,13957.797,0,0,1,Moderately Engaged
15,28,10,4,4,291,31,12,40,284.853,91,0,1,1,1,0,1,73,171,25,2,1,1,1,2,1,9021,0,0,3.1302524032689667,25,11394.12,0,0,1,Moderately Engaged
34,23,10,3,4,118,10,10,37,284.853,91,0,1,0,0,0,0,83,172,28,2,1,2,1,1,0,1180,0,0,3.1302524032689667,0,10539.561,0,0,1,Moderately Engaged
32,23,10,5,4,289,48,29,49,284.853,91,0,1,0,0,0,2,108,172,36,2,1,3,2,3,1,13872,0,0,3.1302524032689667,0,13957.797,0,0,1,Moderately Engaged
15,23,10,6,4,291,31,12,40,284.853,91,0,1,1,1,0,1,73,171,25,1,1,1,1,2,1,9021,1,0,3.1302524032689667,25,11394.12,0,0,1,Moderately Engaged
28,23,10,3,4,225,26,9,28,284.853,91,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,0,0,3.1302524032689667,0,7975.884,0,0,1,Moderately Engaged
13,23,10,3,4,369,17,12,31,284.853,91,0,1,3,1,0,0,70,169,25,8,1,1,1,2,1,6273,0,0,3.1302524032689667,25,8830.443000000001,0,1,1,Moderately Engaged
13,23,10,3,4,369,17,12,31,284.853,91,0,1,3,1,0,0,70,169,25,3,1,1,1,2,1,6273,0,0,3.1302524032689667,25,8830.443000000001,0,1,1,Moderately Engaged
28,23,10,3,4,225,26,9,28,284.853,91,0,1,1,0,0,2,69,169,24,4,1,1,0,1,0,5850,0,0,3.1302524032689667,0,7975.884,0,0,1,Moderately Engaged
13,26,10,3,4,369,17,12,31,284.853,91,0,1,3,1,0,0,70,169,25,8,1,1,1,2,1,6273,0,0,3.1302524032689667,25,8830.443000000001,0,1,1,Moderately Engaged
3,28,10,4,4,179,51,18,38,284.853,91,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,3.1302524032689667,31,10824.414,0,0,1,Moderately Engaged
9,1,10,4,4,228,14,16,58,284.853,91,0,1,2,0,0,1,65,172,22,1,1,1,3,2,0,3192,0,0,3.1302524032689667,0,16521.474000000002,0,0,1,Moderately Engaged
15,23,10,4,4,291,31,12,40,284.853,91,0,1,1,1,0,1,73,171,25,1,1,1,1,2,1,9021,0,0,3.1302524032689667,25,11394.12,0,0,1,Moderately Engaged
13,10,10,5,4,369,17,12,31,284.853,91,0,1,3,1,0,0,70,169,25,8,1,1,1,2,1,6273,0,0,3.1302524032689667,25,8830.443000000001,0,1,1,Moderately Engaged
28,13,10,5,4,225,26,9,28,284.853,91,0,1,1,0,0,2,69,169,24,1,1,1,0,1,0,5850,0,0,3.1302524032689667,0,7975.884,0,0,1,Moderately Engaged
13,10,10,6,4,369,17,12,31,284.853,91,0,1,3,1,0,0,70,169,25,8,1,1,1,2,1,6273,1,0,3.1302524032689667,25,8830.443000000001,0,1,1,Moderately Engaged
28,10,10,6,4,225,26,9,28,284.853,91,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,1,0,3.1302524032689667,0,7975.884,0,0,1,Moderately Engaged
6,23,10,2,4,189,29,13,33,284.853,91,0,1,2,0,0,2,69,167,25,8,1,1,1,2,0,5481,0,1,3.1302524032689667,0,9400.149,0,0,1,Moderately Engaged
25,6,10,2,4,235,16,8,32,284.853,91,0,3,0,0,0,0,75,178,25,8,1,1,1,1,0,3760,0,1,3.1302524032689667,0,9115.296,0,0,1,Moderately Engaged
33,10,10,2,4,248,25,14,47,284.853,91,0,1,2,0,0,1,86,165,32,8,1,3,2,2,1,6200,0,1,3.1302524032689667,0,13388.091,0,0,1,Moderately Engaged
28,0,10,2,4,225,26,9,28,284.853,91,1,1,1,0,0,2,69,169,24,0,0,1,0,1,0,5850,0,1,3.1302524032689667,0,7975.884,1,0,0,Highly Engaged
28,13,10,3,4,225,26,9,28,284.853,91,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,3.1302524032689667,0,7975.884,0,0,1,Moderately Engaged
3,21,11,3,4,179,51,18,38,268.519,93,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,0,0,2.8873007648063695,31,10203.722,0,0,1,Moderately Engaged
34,28,11,4,4,118,10,10,37,268.519,93,0,1,0,0,0,0,83,172,28,3,1,2,1,1,0,1180,0,0,2.8873007648063695,0,9935.203,0,0,1,Moderately Engaged
18,2,11,4,4,330,16,4,28,268.519,93,0,2,0,0,0,0,84,182,25,24,2,1,0,0,0,5280,0,0,2.8873007648063695,0,7518.532,0,0,1,Moderately Engaged
3,28,11,6,4,179,51,18,38,268.519,93,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,1,0,2.8873007648063695,31,10203.722,0,0,1,Moderately Engaged
34,9,11,3,4,118,10,10,37,268.519,93,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,0,0,2.8873007648063695,0,9935.203,0,0,1,Moderately Engaged
11,24,11,4,4,289,36,13,33,268.519,93,0,1,2,1,0,1,90,172,30,8,1,2,1,2,2,10404,0,0,2.8873007648063695,30,8861.127,0,0,1,Moderately Engaged
25,1,11,6,4,235,16,8,32,268.519,93,0,3,0,0,0,0,75,178,25,8,1,1,1,1,0,3760,1,0,2.8873007648063695,0,8592.608,0,0,1,Moderately Engaged
28,23,11,6,4,225,26,9,28,268.519,93,0,1,1,0,0,2,69,169,24,4,1,1,0,1,0,5850,1,0,2.8873007648063695,0,7518.532,0,0,1,Moderately Engaged
10,22,11,3,4,361,52,3,28,268.519,93,0,1,1,1,0,4,80,172,27,8,1,2,0,0,1,18772,0,0,2.8873007648063695,27,7518.532,0,0,1,Moderately Engaged
15,28,11,4,4,291,31,12,40,268.519,93,0,1,1,1,0,1,73,171,25,2,1,1,1,2,1,9021,0,0,2.8873007648063695,25,10740.76,0,0,1,Moderately Engaged
34,13,11,5,4,118,10,10,37,268.519,93,0,1,0,0,0,0,83,172,28,2,1,2,1,1,0,1180,0,0,2.8873007648063695,0,9935.203,0,0,1,Moderately Engaged
28,14,11,5,4,225,26,9,28,268.519,93,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,2.8873007648063695,0,7518.532,0,0,1,Moderately Engaged
3,28,11,2,4,179,51,18,38,268.519,93,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,0,1,2.8873007648063695,31,10203.722,0,0,1,Moderately Engaged
34,23,11,2,4,118,10,10,37,268.519,93,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,0,1,2.8873007648063695,0,9935.203,0,0,1,Moderately Engaged
34,8,11,3,4,118,10,10,37,268.519,93,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,0,0,2.8873007648063695,0,9935.203,0,0,1,Moderately Engaged
28,23,11,3,4,225,26,9,28,268.519,93,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,0,0,2.8873007648063695,0,7518.532,0,0,1,Moderately Engaged
15,0,11,3,4,291,31,12,40,268.519,93,1,1,1,1,0,1,73,171,25,0,0,1,1,2,1,9021,0,0,2.8873007648063695,25,10740.76,1,0,0,Highly Engaged
11,0,11,4,4,289,36,13,33,268.519,93,1,1,2,1,0,1,90,172,30,0,0,2,1,2,2,10404,0,0,2.8873007648063695,30,8861.127,1,0,0,Highly Engaged
33,14,11,5,4,248,25,14,47,268.519,93,0,1,2,0,0,1,86,165,32,4,1,3,2,2,1,6200,0,0,2.8873007648063695,0,12620.393,0,0,1,Moderately Engaged
5,0,11,5,4,235,20,13,43,268.519,93,1,1,1,1,0,0,106,167,38,0,0,3,2,2,2,4700,0,0,2.8873007648063695,38,11546.317000000001,1,0,0,Highly Engaged
28,23,11,6,4,225,26,9,28,268.519,93,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,1,0,2.8873007648063695,0,7518.532,0,0,1,Moderately Engaged
13,26,11,6,4,369,17,12,31,268.519,93,0,1,3,1,0,0,70,169,25,8,1,1,1,2,1,6273,1,0,2.8873007648063695,25,8324.089,0,1,1,Moderately Engaged
10,28,11,2,4,361,52,3,28,268.519,93,0,1,1,1,0,4,80,172,27,2,1,2,0,0,1,18772,0,1,2.8873007648063695,27,7518.532,0,0,1,Moderately Engaged
3,13,12,3,4,179,51,18,38,280.549,98,0,1,0,1,0,0,89,170,31,26,2,3,1,2,2,9129,0,0,2.8627446058423867,31,10660.862,0,0,2,At-Risk
15,28,12,4,4,291,31,12,40,280.549,98,0,1,1,1,0,1,73,171,25,1,1,1,1,2,1,9021,0,0,2.8627446058423867,25,11221.96,0,0,1,Moderately Engaged
28,23,12,4,4,225,26,9,28,280.549,98,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,2.8627446058423867,0,7855.371999999999,0,0,1,Moderately Engaged
22,13,12,6,4,179,26,9,30,280.549,98,0,3,0,0,0,0,56,171,19,1,1,1,0,1,0,4654,1,0,2.8627446058423867,0,8416.47,0,0,1,Moderately Engaged
28,23,12,6,4,225,26,9,28,280.549,98,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,1,0,2.8627446058423867,0,7855.371999999999,0,0,1,Moderately Engaged
28,23,12,4,4,225,26,9,28,280.549,98,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,2.8627446058423867,0,7855.371999999999,0,0,1,Moderately Engaged
10,14,12,5,4,361,52,3,28,280.549,98,0,1,1,1,0,4,80,172,27,4,1,2,0,0,1,18772,0,0,2.8627446058423867,27,7855.371999999999,0,0,1,Moderately Engaged
17,18,12,6,4,179,22,17,40,280.549,98,0,2,2,0,1,0,63,170,22,2,1,1,1,2,1,3938,1,0,2.8627446058423867,1,11221.96,0,0,1,Moderately Engaged
5,26,12,6,4,235,20,13,43,280.549,98,0,1,1,1,0,0,106,167,38,8,1,3,2,2,2,4700,1,0,2.8627446058423867,38,12063.607,0,0,1,Moderately Engaged
12,18,12,2,4,233,51,1,31,280.549,98,0,2,1,1,0,8,68,178,21,8,1,1,1,0,1,11883,0,1,2.8627446058423867,21,8697.019,0,0,1,Moderately Engaged
22,13,12,3,4,179,26,9,30,280.549,98,0,3,0,0,0,0,56,171,19,16,2,1,0,1,0,4654,0,0,2.8627446058423867,0,8416.47,0,0,2,At-Risk
28,23,12,3,4,225,26,9,28,280.549,98,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,0,0,2.8627446058423867,0,7855.371999999999,0,0,1,Moderately Engaged
28,23,12,5,4,225,26,9,28,280.549,98,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,2.8627446058423867,0,7855.371999999999,0,0,1,Moderately Engaged
28,23,12,2,4,225,26,9,28,280.549,98,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,0,1,2.8627446058423867,0,7855.371999999999,0,0,1,Moderately Engaged
14,18,12,3,2,155,12,14,34,280.549,98,0,1,2,1,0,0,95,196,25,26,2,1,1,2,1,1860,0,0,2.8627446058423867,25,9538.666,0,0,2,At-Risk
22,12,1,2,2,179,26,9,30,313.532,96,0,3,0,0,0,0,56,171,19,24,2,1,0,1,0,4654,0,1,3.2659579931293754,0,9405.96,0,0,2,At-Risk
22,12,1,5,2,179,26,9,30,313.532,96,0,3,0,0,0,0,56,171,19,16,2,1,0,1,0,4654,0,0,3.2659579931293754,0,9405.96,0,0,2,At-Risk
17,25,1,5,2,179,22,17,40,313.532,96,0,2,2,0,1,0,63,170,22,2,1,1,1,2,1,3938,0,0,3.2659579931293754,1,12541.279999999999,0,0,1,Moderately Engaged
17,25,1,6,2,179,22,17,40,313.532,96,0,2,2,0,1,0,63,170,22,2,1,1,1,2,1,3938,1,0,3.2659579931293754,1,12541.279999999999,0,0,1,Moderately Engaged
22,13,1,2,2,179,26,9,30,313.532,96,0,3,0,0,0,0,56,171,19,3,1,1,0,1,0,4654,0,1,3.2659579931293754,0,9405.96,0,0,2,At-Risk
17,25,1,4,2,179,22,17,40,313.532,96,0,2,2,0,1,0,63,170,22,2,1,1,1,2,1,3938,0,0,3.2659579931293754,1,12541.279999999999,0,0,1,Moderately Engaged
32,10,1,5,2,289,48,29,49,313.532,96,0,1,0,0,0,2,108,172,36,8,1,3,2,3,1,13872,0,0,3.2659579931293754,0,15363.068,0,0,1,Moderately Engaged
17,18,1,6,2,179,22,17,40,313.532,96,0,2,2,0,1,0,63,170,22,3,1,1,1,2,1,3938,1,0,3.2659579931293754,1,12541.279999999999,0,0,1,Moderately Engaged
22,27,1,2,2,179,26,9,30,313.532,96,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,1,3.2659579931293754,0,9405.96,0,0,1,Moderately Engaged
14,18,1,3,2,155,12,14,34,313.532,96,0,1,2,1,0,0,95,196,25,8,1,1,1,2,1,1860,0,0,3.2659579931293754,25,10660.088,0,0,1,Moderately Engaged
22,27,1,4,2,179,26,9,30,313.532,96,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,0,3.2659579931293754,0,9405.96,0,0,1,Moderately Engaged
3,27,1,4,2,179,51,18,38,313.532,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,3.2659579931293754,31,11914.215999999999,0,0,1,Moderately Engaged
11,13,1,4,2,289,36,13,33,313.532,96,0,1,2,1,0,1,90,172,30,8,1,2,1,2,2,10404,0,0,3.2659579931293754,30,10346.555999999999,0,0,1,Moderately Engaged
3,27,1,5,2,179,51,18,38,313.532,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,3.2659579931293754,31,11914.215999999999,0,0,1,Moderately Engaged
3,27,1,6,2,179,51,18,38,313.532,96,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,1,0,3.2659579931293754,31,11914.215999999999,0,0,1,Moderately Engaged
3,13,2,3,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,8,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
28,23,2,3,2,225,26,9,28,264.249,97,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,2.7242162139983286,0,7398.972000000001,0,0,1,Moderately Engaged
33,1,2,4,2,248,25,14,47,264.249,97,0,1,2,0,0,1,86,165,32,8,1,3,2,2,1,6200,0,0,2.7242162139983286,0,12419.703000000001,0,0,1,Moderately Engaged
3,27,2,4,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
28,28,2,5,2,225,26,9,28,264.249,97,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,2.7242162139983286,0,7398.972000000001,0,0,1,Moderately Engaged
3,27,2,5,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
22,27,2,5,2,179,26,9,30,264.249,97,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,0,2.7242162139983286,0,7927.470000000001,0,0,1,Moderately Engaged
29,28,2,6,2,225,15,15,41,264.249,97,0,4,2,1,0,2,94,182,28,2,1,2,2,2,1,3375,1,0,2.7242162139983286,28,10834.209,0,0,1,Moderately Engaged
3,27,2,6,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,1,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
12,19,2,2,2,233,51,1,31,264.249,97,0,2,1,1,0,8,68,178,21,2,1,1,1,0,1,11883,0,1,2.7242162139983286,21,8191.719000000001,0,0,1,Moderately Engaged
